field_id,crop,production_q
F3,Maize,153522.0
F3,Onion,80772.0
F3,Rice,306021.0
F3,Soyabean,8598.0
F3,Groundnut,102204.0
F3,Maize,129918.0
F3,Onion,24699.0
F3,Rice,208182.0
F3,Wheat,513.0
F3,Banana,671475.0
F3,Potato,708.0
F3,Turmeric,306.0
F3,Groundnut,524046.0
F3,Maize,190395.0
F3,Onion,118689.0
F3,Rice,283593.0
F3,Soyabean,8028.0
F3,Groundnut,98088.0
F3,Maize,144504.0
F3,Onion,12777.0
F3,Rice,76626.0
F3,Wheat,300.0
F3,Banana,1515528.0
F3,Coconut,21495960.0
F3,Potato,543.0
F3,Turmeric,7935.0
F3,Brinjal,24633.0
F3,Grapes,22818.0
F3,Groundnut,886593.0
F3,Lemon,11256.0
F3,Maize,190548.0
F3,Mango,172803.0
F3,Onion,76179.0
F3,Papaya,51591.0
F3,Rice,176073.0
F3,Soyabean,5013.0
F3,Tomato,115683.0
F3,Turmeric,2184.0
F3,Brinjal,13710.0
F3,Groundnut,103257.0
F3,Maize,150294.0
F3,Onion,3585.0
F3,Potato,1902.0
F3,Rice,53304.0
F3,Tomato,93288.0
F3,Wheat,453.0
F3,Coconut,16713000.0
F3,Brinjal,25872.0
F3,Cabbage,114.0
F3,Grapes,16932.0
F3,Groundnut,859773.0
F3,Lemon,6009.0
F3,Maize,159678.0
F3,Mango,223959.0
F3,Onion,93291.0
F3,Papaya,67254.0
F3,Rice,178131.0
F3,Soyabean,11598.0
F3,Tomato,265860.0
F3,Turmeric,1701.0
F3,Brinjal,22629.0
F3,Cabbage,621.0
F3,Groundnut,79005.0
F3,Maize,173910.0
F3,Onion,42951.0
F3,Rice,85674.0
F3,Tomato,241596.0
F3,Wheat,117.0
F3,Banana,1451643.0
F3,Coconut,11907000.0
F3,Potato,3537.0
F3,Wheat,117.0
F3,Brinjal,22788.0
F3,Cabbage,369.0
F3,Grapes,20658.0
F3,Groundnut,446142.0
F3,Lemon,10854.0
F3,Maize,128061.0
F3,Mango,212817.0
F3,Onion,105642.0
F3,Papaya,88329.0
F3,Potato,843.0
F3,Rice,204465.0
F3,Soyabean,150.0
F3,Tomato,339708.0
F3,Turmeric,669.0
F3,Brinjal,33324.0
F3,Cabbage,75.0
F3,Groundnut,74037.0
F3,Maize,94854.0
F3,Onion,20301.0
F3,Potato,4326.0
F3,Rice,43131.0
F3,Tomato,261165.0
F3,Coconut,17268000.0
F3,Rice,247596.0
F3,Groundnut,432600.0
F3,Maize,900.0
F3,Rice,253200.0
F3,Groundnut,209400.0
F3,Rice,412200.0
F3,Groundnut,633000.0
F3,Maize,900.0
F3,Rice,316200.0
F3,Groundnut,251400.0
F3,Maize,900.0
F3,Rice,477600.0
F3,Groundnut,239352.0
F3,Maize,1542.0
F3,Rice,226431.0
F3,Groundnut,190149.0
F3,Maize,972.0
F3,Rice,230400.0
F3,Onion,24447.0
F3,Groundnut,655851.0
F3,Maize,2790.0
F3,Onion,11973.0
F3,Rice,267708.0
F3,Groundnut,180468.0
F3,Maize,906.0
F3,Onion,16482.0
F3,Rice,291543.0
F3,Wheat,9.0
F3,Banana,57099.0
F3,Coconut,51646980.0
F3,Potato,24531.0
F3,Tapioca,24.0
F3,Turmeric,1860.0
F3,Groundnut,375288.0
F3,Maize,2358.0
F3,Onion,10323.0
F3,Rice,165933.0
F3,Groundnut,177933.0
F3,Maize,1572.0
F3,Onion,20316.0
F3,Rice,511719.0
F3,Wheat,
F3,Banana,21468.0
F3,Coconut,44483400.0
F3,Potato,28341.0
F3,Turmeric,1023.0
F3,Groundnut,150324.0
F3,Maize,759.0
F3,Onion,7353.0
F3,Rice,150060.0
F3,Groundnut,158142.0
F3,Maize,5904.0
F3,Onion,14259.0
F3,Rice,230481.0
F3,Wheat,21.0
F3,Banana,152523.0
F3,Brinjal,54081.0
F3,Cabbage,0.0
F3,Coconut,51627807.0
F3,Grapes,2019.0
F3,Mango,1005045.0
F3,Orange,117.0
F3,Papaya,15261.0
F3,Potato,29328.0
F3,Tomato,417261.0
F3,Turmeric,741.0
F3,Groundnut,277833.0
F3,Maize,3819.0
F3,Onion,11073.0
F3,Rice,115686.0
F3,Groundnut,153492.0
F3,Maize,6585.0
F3,Onion,16614.0
F3,Rice,140142.0
F3,Wheat,6.0
F3,Banana,63666.0
F3,Brinjal,54813.0
F3,Cabbage,0.0
F3,Coconut,50482656.0
F3,Grapes,1665.0
F3,Mango,703737.0
F3,Orange,288.0
F3,Papaya,4632.0
F3,Potato,36135.0
F3,Tomato,540453.0
F3,Turmeric,1251.0
F3,Groundnut,415230.0
F3,Maize,4383.0
F3,Onion,12726.0
F3,Rice,129993.0
F3,Groundnut,181143.0
F3,Maize,7677.0
F3,Onion,21732.0
F3,Rice,207531.0
F3,Wheat,
F3,Banana,91680.0
F3,Coconut,95802180.0
F3,Potato,56181.0
F3,Turmeric,2382.0
F3,Groundnut,392010.0
F3,Maize,6450.0
F3,Onion,14286.0
F3,Rice,111519.0
F3,Groundnut,132669.0
F3,Maize,7980.0
F3,Onion,18054.0
F3,Rice,580836.0
F3,Banana,75210.0
F3,Coconut,47187504.0
F3,Potato,38523.0
F3,Turmeric,1182.0
F3,Groundnut,139410.0
F3,Maize,4134.0
F3,Onion,10362.0
F3,Rice,127560.0
F3,Groundnut,158526.0
F3,Maize,17913.0
F3,Onion,13836.0
F3,Rice,255303.0
F3,Wheat,3.0
F3,Banana,81615.0
F3,Coconut,104773662.0
F3,Potato,36258.0
F3,Turmeric,1905.0
F3,Groundnut,738000.0
F3,Maize,9000.0
F3,Rice,126000.0
F3,Groundnut,171000.0
F3,Maize,12000.0
F3,Rice,348000.0
F3,Groundnut,252330.0
F3,Maize,11811.0
F3,Onion,14568.0
F3,Rice,138726.0
F3,Groundnut,139518.0
F3,Maize,25350.0
F3,Onion,12243.0
F3,Rice,355908.0
F3,Banana,67170.0
F3,Coconut,106784568.0
F3,Potato,37176.0
F3,Tapioca,111.0
F3,Turmeric,1938.0
F3,Groundnut,215667.0
F3,Maize,14745.0
F3,Onion,9570.0
F3,Rice,168576.0
F3,Groundnut,176898.0
F3,Maize,13398.0
F3,Onion,12045.0
F3,Rice,341811.0
F3,Banana,122478.0
F3,Coconut,68394510.0
F3,Potato,36297.0
F3,Tapioca,393.0
F3,Turmeric,1161.0
F3,Groundnut,479223.0
F3,Maize,14907.0
F3,Onion,10605.0
F3,Rice,160917.0
F3,Groundnut,93996.0
F3,Maize,14742.0
F3,Onion,15822.0
F3,Rice,394506.0
F3,Banana,140346.0
F3,Potato,32451.0
F3,Tapioca,297.0
F3,Turmeric,1107.0
F3,Groundnut,248397.0
F3,Maize,9252.0
F3,Onion,7782.0
F3,Rice,167157.0
F3,Groundnut,136911.0
F3,Maize,20415.0
F3,Onion,12039.0
F3,Rice,339633.0
F3,Banana,167844.0
F3,Coconut,88130880.0
F3,Potato,45618.0
F3,Tapioca,300.0
F3,Turmeric,765.0
F3,Brinjal,55926.0
F3,Cabbage,3600.0
F3,Grapes,1638.0
F3,Groundnut,260796.0
F3,Lemon,1281.0
F3,Maize,13125.0
F3,Mango,1506636.0
F3,Onion,8763.0
F3,Papaya,182355.0
F3,Potato,10854.0
F3,Rice,135723.0
F3,Soyabean,60.0
F3,Tomato,431658.0
F3,Turmeric,570.0
F3,Brinjal,46593.0
F3,Cabbage,6081.0
F3,Groundnut,119175.0
F3,Maize,11628.0
F3,Onion,8235.0
F3,Potato,38217.0
F3,Rice,378504.0
F3,Tomato,318111.0
F3,Coconut,86697000.0
F3,Brinjal,57003.0
F3,Cabbage,6420.0
F3,Grapes,1251.0
F3,Groundnut,427365.0
F3,Lemon,708.0
F3,Maize,23049.0
F3,Mango,1765032.0
F3,Onion,9603.0
F3,Papaya,41535.0
F3,Rice,146298.0
F3,Soyabean,54.0
F3,Tomato,697488.0
F3,Turmeric,591.0
F3,Brinjal,48009.0
F3,Cabbage,10194.0
F3,Groundnut,98589.0
F3,Maize,29139.0
F3,Onion,17784.0
F3,Rice,360747.0
F3,Tomato,349638.0
F3,Banana,150609.0
F3,Coconut,59541000.0
F3,Potato,68778.0
F3,Brinjal,65796.0
F3,Cabbage,10473.0
F3,Grapes,2796.0
F3,Groundnut,218433.0
F3,Lemon,1434.0
F3,Maize,26460.0
F3,Mango,1387152.0
F3,Onion,13329.0
F3,Papaya,41370.0
F3,Potato,15558.0
F3,Rice,133386.0
F3,Tomato,576804.0
F3,Turmeric,597.0
F3,Brinjal,55899.0
F3,Cabbage,14052.0
F3,Groundnut,69006.0
F3,Maize,19287.0
F3,Onion,13602.0
F3,Potato,47397.0
F3,Rice,263886.0
F3,Tomato,378555.0
F3,Coconut,87099000.0
F3,Rice,397272.0
F3,Groundnut,1200.0
F3,Maize,8700.0
F3,Rice,1287900.0
F3,Groundnut,9000.0
F3,Maize,41100.0
F3,Rice,1474500.0
F3,Groundnut,2700.0
F3,Maize,10800.0
F3,Rice,1159800.0
F3,Groundnut,7500.0
F3,Maize,56100.0
F3,Rice,1969800.0
F3,Groundnut,1359.0
F3,Maize,12972.0
F3,Rice,1885818.0
F3,Groundnut,5247.0
F3,Maize,61956.0
F3,Rice,1935486.0
F3,Onion,12354.0
F3,Groundnut,1062.0
F3,Maize,10983.0
F3,Onion,1758.0
F3,Rice,2050269.0
F3,Groundnut,3618.0
F3,Maize,66351.0
F3,Onion,7014.0
F3,Rice,2049606.0
F3,Banana,373158.0
F3,Coconut,1765753605.0
F3,Tapioca,477444.0
F3,Turmeric,3798.0
F3,Groundnut,216.0
F3,Maize,9654.0
F3,Onion,5079.0
F3,Rice,1739550.0
F3,Groundnut,2937.0
F3,Maize,50430.0
F3,Onion,6975.0
F3,Rice,2250450.0
F3,Banana,368466.0
F3,Coconut,1889318970.0
F3,Tapioca,420114.0
F3,Turmeric,3099.0
F3,Groundnut,144.0
F3,Maize,4137.0
F3,Onion,4734.0
F3,Rice,1653345.0
F3,Groundnut,2760.0
F3,Maize,124221.0
F3,Onion,5289.0
F3,Rice,1475718.0
F3,Banana,348810.0
F3,Brinjal,64134.0
F3,Cabbage,0.0
F3,Coconut,2057831160.0
F3,Mango,277749.0
F3,Orange,51945.0
F3,Papaya,4305.0
F3,Tapioca,223953.0
F3,Tomato,13671.0
F3,Turmeric,4263.0
F3,Groundnut,360.0
F3,Maize,10893.0
F3,Onion,12210.0
F3,Rice,2287359.0
F3,Groundnut,2931.0
F3,Maize,107385.0
F3,Onion,792.0
F3,Rice,2607276.0
F3,Banana,202464.0
F3,Brinjal,199941.0
F3,Cabbage,0.0
F3,Coconut,2049514380.0
F3,Mango,142089.0
F3,Orange,46203.0
F3,Papaya,8445.0
F3,Tapioca,353478.0
F3,Tomato,21264.0
F3,Turmeric,4110.0
F3,Groundnut,174.0
F3,Maize,16668.0
F3,Onion,6567.0
F3,Rice,2230842.0
F3,Groundnut,2691.0
F3,Maize,123240.0
F3,Onion,4152.0
F3,Rice,2298888.0
F3,Banana,290052.0
F3,Coconut,2022376959.0
F3,Tapioca,426261.0
F3,Turmeric,10089.0
F3,Groundnut,285.0
F3,Maize,18924.0
F3,Onion,16650.0
F3,Rice,1046181.0
F3,Soyabean,258.0
F3,Groundnut,3867.0
F3,Maize,178047.0
F3,Onion,4395.0
F3,Rice,2402781.0
F3,Banana,647913.0
F3,Coconut,1107182670.0
F3,Tapioca,367146.0
F3,Turmeric,7713.0
F3,Groundnut,354.0
F3,Maize,14271.0
F3,Onion,22989.0
F3,Rice,1643148.0
F3,Soyabean,531.0
F3,Groundnut,2889.0
F3,Maize,185601.0
F3,Onion,3042.0
F3,Rice,2537487.0
F3,Banana,887070.0
F3,Coconut,1839112128.0
F3,Tapioca,615780.0
F3,Turmeric,5097.0
F3,Maize,18000.0
F3,Onion,42000.0
F3,Rice,2145000.0
F3,Maize,147000.0
F3,Rice,2409000.0
F3,Groundnut,126.0
F3,Maize,15462.0
F3,Onion,46128.0
F3,Rice,2149827.0
F3,Soyabean,636.0
F3,Groundnut,3033.0
F3,Maize,147321.0
F3,Onion,462.0
F3,Rice,2389944.0
F3,Banana,875322.0
F3,Coconut,1478809710.0
F3,Tapioca,615606.0
F3,Turmeric,5505.0
F3,Groundnut,297.0
F3,Maize,10641.0
F3,Onion,24339.0
F3,Rice,1849701.0
F3,Soyabean,69.0
F3,Groundnut,3591.0
F3,Maize,179463.0
F3,Onion,1980.0
F3,Rice,1369611.0
F3,Banana,1062276.0
F3,Coconut,1582145460.0
F3,Tapioca,433236.0
F3,Turmeric,3087.0
F3,Groundnut,246.0
F3,Maize,4197.0
F3,Onion,45219.0
F3,Rice,1373112.0
F3,Groundnut,1905.0
F3,Maize,164112.0
F3,Onion,354.0
F3,Rice,2549751.0
F3,Banana,1176873.0
F3,Tapioca,246270.0
F3,Turmeric,6210.0
F3,Groundnut,198.0
F3,Maize,5181.0
F3,Onion,34935.0
F3,Rice,1769223.0
F3,Soyabean,243.0
F3,Groundnut,1632.0
F3,Maize,162051.0
F3,Onion,2919.0
F3,Rice,1761252.0
F3,Banana,907542.0
F3,Coconut,2159883150.0
F3,Tapioca,372684.0
F3,Turmeric,6666.0
F3,Brinjal,59034.0
F3,Cabbage,1737.0
F3,Groundnut,177.0
F3,Lemon,22311.0
F3,Maize,5814.0
F3,Mango,472488.0
F3,Onion,31329.0
F3,Papaya,75492.0
F3,Rice,1066953.0
F3,Tapioca,626610.0
F3,Tomato,28359.0
F3,Turmeric,3636.0
F3,Brinjal,29163.0
F3,Cabbage,2448.0
F3,Groundnut,1758.0
F3,Maize,214977.0
F3,Onion,990.0
F3,Rice,2238717.0
F3,Tomato,19458.0
F3,Coconut,2189895000.0
F3,Brinjal,31584.0
F3,Cabbage,1239.0
F3,Groundnut,342.0
F3,Lemon,13218.0
F3,Maize,4878.0
F3,Mango,488442.0
F3,Onion,33612.0
F3,Papaya,79590.0
F3,Rice,1302312.0
F3,Tapioca,573579.0
F3,Tomato,21453.0
F3,Turmeric,3177.0
F3,Brinjal,17757.0
F3,Cabbage,1578.0
F3,Groundnut,984.0
F3,Maize,276288.0
F3,Onion,777.0
F3,Rice,2332806.0
F3,Tomato,24282.0
F3,Banana,461613.0
F3,Coconut,2162685000.0
F3,Brinjal,27405.0
F3,Cabbage,813.0
F3,Groundnut,132.0
F3,Lemon,11472.0
F3,Maize,7500.0
F3,Mango,573081.0
F3,Onion,31011.0
F3,Papaya,72033.0
F3,Rice,2045499.0
F3,Soyabean,75.0
F3,Tomato,17553.0
F3,Turmeric,3453.0
F3,Brinjal,17691.0
F3,Cabbage,852.0
F3,Groundnut,3297.0
F3,Maize,294771.0
F3,Onion,795.0
F3,Rice,2644188.0
F3,Tomato,25527.0
F3,Coconut,2340486000.0
F3,Rice,4689687.0
F3,Groundnut,900.0
F3,Maize,9300.0
F3,Rice,2535900.0
F3,Groundnut,19500.0
F3,Maize,57000.0
F3,Rice,155400.0
F3,Groundnut,1200.0
F3,Maize,14100.0
F3,Rice,2764200.0
F3,Groundnut,27900.0
F3,Maize,42300.0
F3,Rice,299700.0
F3,Groundnut,1587.0
F3,Maize,32838.0
F3,Rice,2908242.0
F3,Groundnut,23400.0
F3,Maize,54534.0
F3,Rice,159501.0
F3,Onion,69330.0
F3,Groundnut,834.0
F3,Maize,41256.0
F3,Onion,15741.0
F3,Rice,2962089.0
F3,Groundnut,26868.0
F3,Maize,72942.0
F3,Onion,44376.0
F3,Rice,148800.0
F3,Banana,423177.0
F3,Coconut,16666650.0
F3,Turmeric,76941.0
F3,Groundnut,414.0
F3,Maize,20442.0
F3,Onion,28845.0
F3,Rice,2805330.0
F3,Groundnut,38862.0
F3,Maize,84843.0
F3,Onion,34512.0
F3,Rice,543180.0
F3,Banana,614817.0
F3,Coconut,16279056.0
F3,Turmeric,68892.0
F3,Groundnut,423.0
F3,Maize,6765.0
F3,Onion,28905.0
F3,Rice,1940433.0
F3,Soyabean,0.0
F3,Groundnut,23406.0
F3,Maize,134097.0
F3,Onion,40695.0
F3,Rice,22155.0
F3,Banana,455091.0
F3,Brinjal,69228.0
F3,Cabbage,0.0
F3,Coconut,13465224.0
F3,Mango,30558.0
F3,Orange,15372.0
F3,Papaya,34047.0
F3,Tomato,21873.0
F3,Turmeric,89007.0
F3,Groundnut,762.0
F3,Maize,20031.0
F3,Onion,19212.0
F3,Rice,1448970.0
F3,Soyabean,5388.0
F3,Groundnut,33534.0
F3,Maize,385542.0
F3,Onion,10092.0
F3,Rice,50511.0
F3,Banana,126714.0
F3,Brinjal,52971.0
F3,Cabbage,0.0
F3,Coconut,13492440.0
F3,Mango,7656.0
F3,Orange,43647.0
F3,Papaya,23973.0
F3,Tomato,42483.0
F3,Turmeric,91947.0
F3,Groundnut,528.0
F3,Maize,24363.0
F3,Onion,43008.0
F3,Rice,2501883.0
F3,Soyabean,1953.0
F3,Groundnut,34746.0
F3,Maize,839142.0
F3,Onion,16032.0
F3,Rice,212766.0
F3,Banana,542394.0
F3,Coconut,7584936.0
F3,Tapioca,108.0
F3,Turmeric,102552.0
F3,Groundnut,789.0
F3,Maize,17358.0
F3,Onion,74640.0
F3,Rice,2677908.0
F3,Soyabean,2535.0
F3,Groundnut,48786.0
F3,Maize,711069.0
F3,Onion,17958.0
F3,Rice,334677.0
F3,Banana,494775.0
F3,Coconut,5823216.0
F3,Turmeric,102381.0
F3,Groundnut,519.0
F3,Maize,9312.0
F3,Onion,30081.0
F3,Rice,2351823.0
F3,Soyabean,675.0
F3,Groundnut,24930.0
F3,Maize,840828.0
F3,Onion,22479.0
F3,Rice,302841.0
F3,Banana,520437.0
F3,Coconut,8241291.0
F3,Turmeric,96141.0
F3,Maize,9000.0
F3,Onion,54000.0
F3,Rice,2928000.0
F3,Groundnut,27000.0
F3,Maize,1551000.0
F3,Rice,255000.0
F3,Groundnut,1050.0
F3,Maize,7566.0
F3,Onion,32214.0
F3,Rice,2877963.0
F3,Groundnut,36753.0
F3,Maize,2852652.0
F3,Onion,5046.0
F3,Rice,562986.0
F3,Banana,524907.0
F3,Coconut,4305378.0
F3,Turmeric,91062.0
F3,Groundnut,852.0
F3,Maize,5736.0
F3,Onion,35124.0
F3,Rice,2049678.0
F3,Groundnut,29742.0
F3,Maize,1589235.0
F3,Onion,3204.0
F3,Rice,1150269.0
F3,Banana,367356.0
F3,Coconut,4619430.0
F3,Turmeric,72903.0
F3,Groundnut,1326.0
F3,Maize,2406.0
F3,Onion,36879.0
F3,Rice,1949280.0
F3,Soyabean,36.0
F3,Groundnut,39276.0
F3,Maize,2713131.0
F3,Onion,3969.0
F3,Rice,605418.0
F3,Wheat,168.0
F3,Banana,454791.0
F3,Turmeric,105081.0
F3,Groundnut,1431.0
F3,Maize,8766.0
F3,Onion,41463.0
F3,Rice,3242763.0
F3,Soyabean,24.0
F3,Groundnut,41325.0
F3,Maize,1881993.0
F3,Rice,117180.0
F3,Banana,648924.0
F3,Coconut,5273184.0
F3,Turmeric,131211.0
F3,Brinjal,19272.0
F3,Cabbage,3714.0
F3,Groundnut,2142.0
F3,Lemon,105204.0
F3,Maize,12957.0
F3,Mango,16266.0
F3,Onion,38889.0
F3,Papaya,105228.0
F3,Rice,1823334.0
F3,Soyabean,915.0
F3,Tomato,82611.0
F3,Turmeric,98085.0
F3,Brinjal,14523.0
F3,Cabbage,2211.0
F3,Groundnut,40440.0
F3,Maize,1987737.0
F3,Onion,303.0
F3,Rice,89709.0
F3,Tomato,23022.0
F3,Coconut,6048000.0
F3,Brinjal,11862.0
F3,Cabbage,2535.0
F3,Groundnut,2865.0
F3,Lemon,110229.0
F3,Maize,14550.0
F3,Mango,15912.0
F3,Onion,35592.0
F3,Papaya,88107.0
F3,Rice,2738148.0
F3,Soyabean,2091.0
F3,Tomato,54876.0
F3,Turmeric,110574.0
F3,Brinjal,9366.0
F3,Cabbage,1803.0
F3,Groundnut,50373.0
F3,Maize,1930182.0
F3,Onion,1056.0
F3,Rice,549864.0
F3,Soyabean,261.0
F3,Tomato,23130.0
F3,Banana,635202.0
F3,Coconut,5520000.0
F3,Brinjal,31536.0
F3,Cabbage,1776.0
F3,Groundnut,3894.0
F3,Lemon,112536.0
F3,Maize,3645.0
F3,Mango,19776.0
F3,Onion,22473.0
F3,Papaya,41568.0
F3,Rice,3000570.0
F3,Soyabean,3831.0
F3,Tomato,19926.0
F3,Turmeric,116451.0
F3,Brinjal,37449.0
F3,Cabbage,1071.0
F3,Groundnut,59313.0
F3,Maize,1833060.0
F3,Onion,2121.0
F3,Rice,335226.0
F3,Soyabean,36.0
F3,Tomato,21300.0
F3,Coconut,7284000.0
F3,Rice,3335796.0
F3,Groundnut,142800.0
F3,Maize,300.0
F3,Rice,232500.0
F3,Groundnut,96000.0
F3,Rice,83100.0
F3,Groundnut,328500.0
F3,Maize,300.0
F3,Rice,509400.0
F3,Groundnut,177000.0
F3,Rice,124800.0
F3,Wheat,
F3,Groundnut,104100.0
F3,Maize,885.0
F3,Rice,403452.0
F3,Groundnut,120924.0
F3,Maize,159.0
F3,Rice,38763.0
F3,Wheat,327.0
F3,Onion,125376.0
F3,Groundnut,522459.0
F3,Maize,813.0
F3,Onion,82830.0
F3,Rice,510360.0
F3,Groundnut,97767.0
F3,Maize,825.0
F3,Onion,41895.0
F3,Rice,18402.0
F3,Wheat,201.0
F3,Banana,485484.0
F3,Coconut,1875720.0
F3,Turmeric,74667.0
F3,Groundnut,131079.0
F3,Maize,426.0
F3,Onion,47706.0
F3,Rice,290649.0
F3,Groundnut,104472.0
F3,Maize,603.0
F3,Onion,29103.0
F3,Rice,294693.0
F3,Wheat,81.0
F3,Banana,398244.0
F3,Coconut,1591200.0
F3,Turmeric,36612.0
F3,Groundnut,35334.0
F3,Maize,396.0
F3,Onion,53166.0
F3,Rice,169272.0
F3,Groundnut,74316.0
F3,Maize,519.0
F3,Onion,23205.0
F3,Rice,49338.0
F3,Wheat,84.0
F3,Banana,898722.0
F3,Brinjal,20736.0
F3,Coconut,1975050.0
F3,Mango,266787.0
F3,Orange,77934.0
F3,Papaya,1225671.0
F3,Tomato,78582.0
F3,Turmeric,30684.0
F3,Groundnut,65133.0
F3,Maize,351.0
F3,Onion,53415.0
F3,Rice,180075.0
F3,Groundnut,100290.0
F3,Maize,66.0
F3,Onion,26295.0
F3,Rice,72096.0
F3,Wheat,36.0
F3,Banana,476481.0
F3,Brinjal,23877.0
F3,Coconut,1220940.0
F3,Mango,1077744.0
F3,Orange,169392.0
F3,Papaya,844794.0
F3,Tomato,119484.0
F3,Turmeric,51663.0
F3,Groundnut,327981.0
F3,Maize,1077.0
F3,Onion,51858.0
F3,Rice,448857.0
F3,Groundnut,136518.0
F3,Onion,40764.0
F3,Rice,34272.0
F3,Wheat,
F3,Banana,592422.0
F3,Coconut,2176116.0
F3,Turmeric,76515.0
F3,Groundnut,51429.0
F3,Maize,2412.0
F3,Onion,27009.0
F3,Rice,257484.0
F3,Soyabean,6.0
F3,Groundnut,126687.0
F3,Maize,21.0
F3,Onion,47235.0
F3,Rice,167373.0
F3,Wheat,144.0
F3,Banana,590073.0
F3,Coconut,1153152.0
F3,Turmeric,57321.0
F3,Groundnut,37413.0
F3,Maize,1317.0
F3,Onion,52602.0
F3,Rice,343479.0
F3,Groundnut,99471.0
F3,Maize,795.0
F3,Onion,31773.0
F3,Rice,32889.0
F3,Wheat,24.0
F3,Banana,826959.0
F3,Coconut,2233980.0
F3,Turmeric,73308.0
F3,Groundnut,825000.0
F3,Onion,24000.0
F3,Rice,417000.0
F3,Groundnut,105000.0
F3,Rice,135000.0
F3,Groundnut,85449.0
F3,Maize,8727.0
F3,Onion,76623.0
F3,Rice,261504.0
F3,Soyabean,24.0
F3,Groundnut,107664.0
F3,Maize,37032.0
F3,Onion,12000.0
F3,Rice,123813.0
F3,Wheat,249.0
F3,Banana,665115.0
F3,Coconut,3430152.0
F3,Turmeric,72891.0
F3,Groundnut,107661.0
F3,Maize,6216.0
F3,Onion,73158.0
F3,Rice,461271.0
F3,Soyabean,90.0
F3,Groundnut,179388.0
F3,Maize,18420.0
F3,Onion,22011.0
F3,Rice,102507.0
F3,Wheat,237.0
F3,Banana,1144272.0
F3,Coconut,2237895.0
F3,Turmeric,109518.0
F3,Groundnut,261378.0
F3,Maize,6546.0
F3,Onion,57744.0
F3,Rice,241971.0
F3,Soyabean,726.0
F3,Groundnut,155250.0
F3,Maize,26994.0
F3,Onion,42087.0
F3,Rice,146688.0
F3,Wheat,78.0
F3,Banana,1465821.0
F3,Garlic,63.0
F3,Potato,33.0
F3,Turmeric,130314.0
F3,Groundnut,36501.0
F3,Maize,5709.0
F3,Onion,172764.0
F3,Rice,423483.0
F3,Soyabean,1887.0
F3,Groundnut,145050.0
F3,Maize,23604.0
F3,Onion,9462.0
F3,Rice,52497.0
F3,Wheat,66.0
F3,Banana,1556640.0
F3,Coconut,3169440.0
F3,Turmeric,184089.0
F3,Brinjal,36705.0
F3,Grapes,54.0
F3,Groundnut,33399.0
F3,Lemon,48897.0
F3,Maize,6051.0
F3,Mango,615999.0
F3,Onion,140280.0
F3,Papaya,543984.0
F3,Rice,184653.0
F3,Soyabean,801.0
F3,Tomato,158835.0
F3,Turmeric,52590.0
F3,Brinjal,19719.0
F3,Cabbage,78.0
F3,Groundnut,95877.0
F3,Maize,46788.0
F3,Onion,14628.0
F3,Papaya,269691.0
F3,Potato,54.0
F3,Rice,57747.0
F3,Soyabean,33.0
F3,Tomato,146442.0
F3,Turmeric,360.0
F3,Wheat,6.0
F3,Coconut,2949000.0
F3,Brinjal,32364.0
F3,Grapes,54.0
F3,Groundnut,129921.0
F3,Lemon,26517.0
F3,Maize,13611.0
F3,Mango,479142.0
F3,Onion,73083.0
F3,Papaya,394821.0
F3,Rice,446526.0
F3,Soyabean,315.0
F3,Tomato,397323.0
F3,Turmeric,117912.0
F3,Brinjal,36741.0
F3,Groundnut,112122.0
F3,Maize,97587.0
F3,Onion,29022.0
F3,Rice,88341.0
F3,Tomato,205566.0
F3,Turmeric,234.0
F3,Wheat,24.0
F3,Banana,1493778.0
F3,Coconut,1941000.0
F3,Wheat,24.0
F3,Brinjal,36387.0
F3,Grapes,69.0
F3,Groundnut,20889.0
F3,Lemon,50250.0
F3,Maize,4008.0
F3,Mango,233451.0
F3,Onion,111432.0
F3,Papaya,253533.0
F3,Rice,466944.0
F3,Tomato,225306.0
F3,Turmeric,80082.0
F3,Brinjal,25491.0
F3,Groundnut,46305.0
F3,Maize,57729.0
F3,Onion,19668.0
F3,Papaya,234252.0
F3,Potato,156.0
F3,Rice,30567.0
F3,Soyabean,
F3,Tomato,193344.0
F3,Wheat,585.0
F3,Coconut,3042000.0
F3,Rice,497511.0
F3,Groundnut,14400.0
F3,Maize,31500.0
F3,Rice,2098200.0
F3,Groundnut,59700.0
F3,Maize,24600.0
F3,Rice,1180500.0
F3,Groundnut,9900.0
F3,Maize,18600.0
F3,Rice,2279700.0
F3,Groundnut,45300.0
F3,Maize,25800.0
F3,Rice,1473600.0
F3,Groundnut,11430.0
F3,Maize,43869.0
F3,Rice,2503470.0
F3,Groundnut,39669.0
F3,Maize,33417.0
F3,Rice,1372788.0
F3,Onion,5205.0
F3,Groundnut,6999.0
F3,Maize,57615.0
F3,Onion,462.0
F3,Rice,2606361.0
F3,Groundnut,42195.0
F3,Maize,48600.0
F3,Onion,2691.0
F3,Rice,1224924.0
F3,Banana,78624.0
F3,Coconut,48821850.0
F3,Tapioca,93.0
F3,Turmeric,36552.0
F3,Groundnut,4107.0
F3,Maize,36183.0
F3,Onion,417.0
F3,Rice,2143521.0
F3,Groundnut,31995.0
F3,Maize,52566.0
F3,Onion,2799.0
F3,Rice,1075905.0
F3,Banana,11838.0
F3,Coconut,59348592.0
F3,Tapioca,174.0
F3,Turmeric,23928.0
